Credit;Reference;doi;Class;Subclass;Superorder;Order;Suborder;Family;Genus;Species;Species_binomial;Group;Diet_full;Functional_group;Habitat;Mass_dry_full;Mass_log10;C_mean;N_mean;P_mean;CN_ratio;CP_ratio;NP_ratio;Organism_source;Stoichio_analysis;Nitrogen_calc_from_prot;Staff
Fagan_2002;NA;10.1086/343879;Insecta;Pterygota;NA;Orthoptera;Caelifera;Acrididae;Nomadacris;septemfasciata;Nomadacris septemfasciata;Invert;H;Invert H;Terrestrial;NA;NA;NA;7,4;NA;NA;NA;NA;NA;NA;NA;JS
Fagan_2002;NA;10.1086/343879;Insecta;Pterygota;NA;Orthoptera;Caelifera;Acrididae;Orphulella;pelidna;Orphulella pelidna;Invert;H;Invert H;Terrestrial;NA;NA;NA;12,054;NA;NA;NA;NA;NA;NA;NA;JS
Fagan_2002;NA;10.1086/343879;Insecta;Pterygota;NA;Orthoptera;Caelifera;Acrididae;Pardalophora;apiculata;Pardalophora apiculata;Invert;H;Invert H;Terrestrial;NA;NA;NA;11,6;NA;NA;NA;NA;NA;NA;NA;JS
Fagan_2002;NA;10.1086/343879;Insecta;Pterygota;NA;Coleoptera;Adephaga;Carabidae;Pasimachus;NA;Pasimachus;Invert;C;Invert C;Terrestrial;NA;NA;NA;10,74;NA;NA;NA;NA;NA;NA;NA;JS
Fagan_2002;NA;10.1086/343879;NA;NA;NA;NA;NA;Vespidae;NA;NA;NA;Invert;C;Invert C;Terrestrial;NA;NA;NA;12,3;NA;NA;NA;NA;NA;NA;NA;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cypriniformes;Cyprinoidei;Cyprinidae;Ctenopharyngodon;idella;Ctenopharyngodon idella;Fish;H;Fish H;Freshwater;118,7354693;2,074580473;43,93;9,05;1,93;5,663167587;58,80094991;10,38304959;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cypriniformes;Cyprinoidei;Cyprinidae;Ctenopharyngodon;idella;Ctenopharyngodon idella;Fish;H;Fish H;Freshwater;160,0119815;2,204152503;45,01;9,06;1,97;5,795989698;59,02326565;10,18346628;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cypriniformes;Cyprinoidei;Cyprinidae;Ctenopharyngodon;idella;Ctenopharyngodon idella;Fish;H;Fish H;Freshwater;242,8775109;2,385387303;47,51;9,97;2,03;5,559511869;60,46018062;10,87508797;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cypriniformes;Cyprinoidei;Cyprinidae;Ctenopharyngodon;idella;Ctenopharyngodon idella;Fish;H;Fish H;Freshwater;316,7344363;2,500695284;48,02;9,45;2,06;5,928395062;60,21925566;10,15776699;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cypriniformes;Cyprinoidei;Cyprinidae;Ctenopharyngodon;idella;Ctenopharyngodon idella;Fish;H;Fish H;Freshwater;507,3695625;2,70532441;50,39;8,69;2,05;6,765055619;63,4995935;9,38641115;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cypriniformes;Cyprinoidei;Cyprinidae;Ctenopharyngodon;idella;Ctenopharyngodon idella;Fish;H;Fish H;Freshwater;588,2778235;2,769582477;50,26;10,2;2,03;5,74869281;63,95977011;11,12596763;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cypriniformes;Cyprinoidei;Cyprinidae;Cyprinus;carpio;Cyprinus carpio;Fish;O;Fish O;Freshwater;87,56485338;1,942329825;44,51;10,23;1,67;5,076083415;68,85279441;13,5641574;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cypriniformes;Cyprinoidei;Cyprinidae;Cyprinus;carpio;Cyprinus carpio;Fish;O;Fish O;Freshwater;102,992734;2,012806587;45,94;9,46;1,71;5,665609584;69,40253411;12,24979114;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cypriniformes;Cyprinoidei;Cyprinidae;Cyprinus;carpio;Cyprinus carpio;Fish;O;Fish O;Freshwater;199,486303;2,299913082;46,89;9,29;1,82;5,888589882;66,55631868;11,30259027;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cypriniformes;Cyprinoidei;Cyprinidae;Cyprinus;carpio;Cyprinus carpio;Fish;O;Fish O;Freshwater;232,3815708;2,366201683;48,61;8,52;1,92;6,656298905;65,40407986;9,825892857;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cypriniformes;Cyprinoidei;Cyprinidae;Cyprinus;carpio;Cyprinus carpio;Fish;O;Fish O;Freshwater;294,4126473;2,468956462;48,35;9,79;2,06;5,761831801;60,63309061;10,52323162;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cypriniformes;Cyprinoidei;Cyprinidae;Cyprinus;carpio;Cyprinus carpio;Fish;O;Fish O;Freshwater;347,2800421;2,540679826;48,37;9,05;2,03;6,235543278;61,5545977;9,871569317;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cichliformes;NA;Cichlidae;Oreochromis;niloticus;Oreochromis niloticus;Fish;C;Fish C;Freshwater;25,14138329;1,400389169;51,56;7,53;2,91;7,988490483;45,7720504;5,729749632;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cichliformes;NA;Cichlidae;Oreochromis;niloticus;Oreochromis niloticus;Fish;C;Fish C;Freshwater;46,2883412;1,665471618;49,94;8,12;3,05;7,175287356;42,2989071;5,895081967;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cichliformes;NA;Cichlidae;Oreochromis;niloticus;Oreochromis niloticus;Fish;C;Fish C;Freshwater;81,76823725;1,912584635;49,38;8,65;3,11;6,660115607;41,01768489;6,158704639;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cichliformes;NA;Cichlidae;Oreochromis;niloticus;Oreochromis niloticus;Fish;C;Fish C;Freshwater;114,0361454;2,057042529;49,15;7,81;3,23;7,3420828;39,30985552;5,354046882;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cichliformes;NA;Cichlidae;Oreochromis;niloticus;Oreochromis niloticus;Fish;C;Fish C;Freshwater;162,0491385;2,209646726;51,32;8,66;3,33;6,913779831;39,81281281;5,758472758;Aquaculture;Whole body;No;JS
Guo_2018;NA;10.4194/1303-2712-v18_2_03;Actinopteri;Neopterygii;NA;Cichliformes;NA;Cichlidae;Oreochromis;niloticus;Oreochromis niloticus;Fish;C;Fish C;Freshwater;181,3939056;2,258622692;48,85;7,87;3,41;7,2416349;37,00757576;5,11038961;Aquaculture;Whole body;No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Desmognathus;ocoee;Desmognathus ocoee;Amphibian;C;Amphibian C;Freshwater;20,4652736;1,311017555;46,4;12;2;4,511111111;61,3;13,5;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Desmognathus;ocoee;Desmognathus ocoee;Amphibian;C;Amphibian C;Freshwater;20,4652736;1,311017555;44,5;12,3;2;4,220867209;62,3;14,8;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Desmognathus;ocoee;Desmognathus ocoee;Amphibian;C;Amphibian C;Freshwater;20,4652736;1,311017555;45,3;12,1;2;4,367768595;60,1;13,8;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Desmognathus;ocoee;Desmognathus ocoee;Amphibian;C;Amphibian C;Freshwater;20,4652736;1,311017555;43,6;11,7;2;4,347578348;58,7;13,5;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Desmognathus;ocoee;Desmognathus ocoee;Amphibian;C;Amphibian C;Freshwater;20,4652736;1,311017555;43,9;11,8;2,3;4,34039548;50,7;11,6;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Desmognathus;quadramaculatus;Desmognathus quadramaculatus;Amphibian;C;Amphibian C;Freshwater;182,140935;2,260407562;44,4;12;3;4,316666667;43,2;10;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Desmognathus;quadramaculatus;Desmognathus quadramaculatus;Amphibian;C;Amphibian C;Freshwater;182,140935;2,260407562;42,5;11,9;3;4,166666667;38,8;9,4;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Desmognathus;quadramaculatus;Desmognathus quadramaculatus;Amphibian;C;Amphibian C;Freshwater;182,140935;2,260407562;42,7;11,6;2,5;4,29454023;49,2;11,5;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Desmognathus;quadramaculatus;Desmognathus quadramaculatus;Amphibian;C;Amphibian C;Freshwater;182,140935;2,260407562;41,4;11,1;3;4,351351351;39,3;9,1;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Desmognathus;quadramaculatus;Desmognathus quadramaculatus;Amphibian;C;Amphibian C;Freshwater;182,140935;2,260407562;44,3;12,1;3,3;4,271349862;42;9,9;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Eurycea;wilderae;Eurycea wilderae;Amphibian;C;Amphibian C;Freshwater;12,27916416;1,089168805;47,1;12,6;1,9;4,361111111;64,7;14,8;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Eurycea;wilderae;Eurycea wilderae;Amphibian;C;Amphibian C;Freshwater;12,27916416;1,089168805;45,2;13,2;1,8;3,994949495;67,8;17;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Eurycea;wilderae;Eurycea wilderae;Amphibian;C;Amphibian C;Freshwater;12,27916416;1,089168805;46,4;12,4;1,3;4,365591398;89,9;20,6;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Eurycea;wilderae;Eurycea wilderae;Amphibian;C;Amphibian C;Freshwater;12,27916416;1,089168805;45,8;12,5;1,7;4,274666667;84,8;20;Field;Whole body (gutted);No;JS
Milanovich_2015;NA;10.1111/fwb.12572;Amphibia;NA;NA;Caudata;NA;Plethodontidae;Eurycea;wilderae;Eurycea wilderae;Amphibian;C;Amphibian C;Freshwater;12,27916416;1,089168805;46,4;12,7;1,9;4,262467192;68;16;Field;Whole body (gutted);No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Dothideomycetes;NA;NA;Pleosporales;NA;Pleosporaceae;Alternaria;NA;Alternaria;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;11,1;243;22,4;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Hypocrea;koningii;Hypocrea koningii;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;17,4;106;6,39;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Sordariomycetes;NA;NA;NA;NA;NA;Hypocreales;NA;Hypocreales;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;5,22;76;14,7;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Sordariomycetes;NA;NA;NA;NA;NA;Hypocreales;NA;Hypocreales;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;13,5;215;16,4;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Davidiella;NA;Davidiella;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;9,42;256;27,3;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Davidiella;NA;Davidiella;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;14;223;16,3;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Dothideomycetes;NA;NA;NA;NA;NA;Pleosporales;NA;Pleosporales;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;5,29;81,5;15,4;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Sordariomycetes;NA;NA;Sordariales;NA;Lasiosphaeriaceae;Cercophora;NA;Cercophora;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;6,32;45,7;7,26;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Dothideomycetes;NA;NA;Pleosporales;NA;Pleosporaceae;Alternaria;NA;Alternaria;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;12,2;50,7;4,15;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Sordariomycetes;NA;NA;Hypocreales;NA;Nectriaceae;Fusarium;NA;Fusarium;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;28,2;64;1,87;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Eurotiomycetes;NA;NA;Chaetothyriales;NA;Herpotrichiellaceae;Capronia;brabeji;Capronia brabeji;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;9,72;87,6;9,01;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Sordariomycetes;NA;Sordariomycetes;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;12,5;168;13,5;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Gibberella;NA;Gibberella;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;10,6;89,3;8,66;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Tetracladium;NA;Tetracladium;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;10,1;69,5;6,94;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Dothideomycetes;NA;NA;Pleosporales;NA;Pleosporaceae;Lewia;NA;Lewia;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;5,98;54,5;9,13;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Dothideomycetes;NA;NA;Botryosphaeriales;NA;Botryosphaeriaceae;Neofusicoccum;NA;Neofusicoccum;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;20,8;101;5,6;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Dothideomycetes;NA;Dothideomycetes;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,93;102;20,7;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Dothideomycetes;NA;Dothideomycetes;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;8,66;185;22;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Leotiomycetes;Leotiomycetidae;NA;NA;NA;NA;Helotiales;NA;Helotiales;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;9,81;124;12,5;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Dothideomycetes;NA;NA;Dothideales;NA;Dothideaceae;Dothidea;NA;Dothidea;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;15,2;316;21,2;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Eurotiomycetes;NA;NA;Chaetothyriales;NA;Herpotrichiellaceae;Phaeomoniella;NA;Phaeomoniella;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;10,2;225;22;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Dothideomycetes;NA;NA;Dothideales;NA;Dothioraceae;Kabatiella;bupleuri;Kabatiella bupleuri;Microbe;D;Microbe D;NA;NA;NA;NA;NA;NA;10,3;180;19,5;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Dothideomycetes;NA;NA;NA;NA;NA;Pleosporales;NA;Pleosporales;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,92;102;20,8;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Dothideomycetes;NA;NA;NA;NA;NA;Pleosporales;NA;Pleosporales;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;5,52;69,4;12,6;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Eurotiomycetes;NA;NA;Chaetothyriales;NA;Herpotrichiellaceae;Exophiala;NA;Exophiala;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,88;74,1;15,2;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Dothideomycetes;NA;NA;Pleosporales;NA;Lentitheciaceae;Pleurophoma;NA;Pleurophoma;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;6,72;80,9;12;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Phaeosphaeria;NA;Phaeosphaeria;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;6,48;64,8;16,9;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Leotiomycetes;Leotiomycetidae;NA;NA;NA;NA;Helotiales;NA;Helotiales;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;5,3;103;19,4;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Dothideomycetes;NA;NA;Pleosporales;NA;Pleosporaceae;Epicoccum;nigrum;Epicoccum nigrum;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;6,31;76,7;12,2;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Cryptococcus;NA;Cryptococcus;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,57;90;19,7;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Cryptococcus;NA;Cryptococcus;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;9,69;188;19,5;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Microbotryomycetes;NA;NA;Sporidiobolales;NA;Sporidiobolaceae;Rhodotorula;benthica;Rhodotorula benthica;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,55;169;37,1;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Microbotryomycetes;NA;NA;Sporidiobolales;NA;Sporidiobolaceae;Rhodotorula;NA;Rhodotorula;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,63;92,2;19,9;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Cryptococcus;NA;Cryptococcus;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;12,6;178;21,3;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Cryptococcus;NA;Cryptococcus;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;6,3;41,6;6,62;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Cryptococcus;NA;Cryptococcus;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;5,89;69,9;11,9;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Cryptococcus;NA;Cryptococcus;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;11,3;227;31,1;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Cryptococcus;NA;Cryptococcus;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,68;75,2;16,1;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Mucoromycetes;NA;NA;Mucorales;NA;Mucoraceae;Mucor;flavus;Mucor flavus;Microbe;D;Microbe D;NA;NA;NA;NA;NA;NA;6,99;128;18,4;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Mucoromycetes;NA;NA;Mucorales;NA;Mucoraceae;Mucor;racemosus;Mucor racemosus;Microbe;D;Microbe D;NA;NA;NA;NA;NA;NA;8,07;75,9;9,4;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Mucoromycetes;NA;NA;Mucorales;NA;Mucoraceae;Mucor;racemosus;Mucor racemosus;Microbe;D;Microbe D;NA;NA;NA;NA;NA;NA;8,92;78,8;9,01;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;Micrococcales;NA;Microbacteriaceae;Curtobacterium;NA;Curtobacterium;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,4;121;28,2;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;Micrococcales;NA;Microbacteriaceae;Curtobacterium;NA;Curtobacterium;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,58;70,9;16,2;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;Nocardioidaceae;NA;NA;NA;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;5,78;98,9;17,1;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;Micrococcales;NA;Microbacteriaceae;Cryocola;NA;Cryocola;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,03;53,2;13,2;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;N.;bacterium;N. bacterium;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,03;87,7;22,5;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;Micrococcales;NA;Microbacteriaceae;Curtobacterium;flaccumfaciens;Curtobacterium flaccumfaciens;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;5,39;69,5;13;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;Micrococcales;NA;Microbacteriaceae;Curtobacterium;flaccumfaciens;Curtobacterium flaccumfaciens;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,13;76,9;18,8;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;Micrococcales;NA;Microbacteriaceae;Curtobacterium;flaccumfaciens;Curtobacterium flaccumfaciens;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,68;128;27,7;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;Micrococcales;NA;Microbacteriaceae;Curtobacterium;flaccumfaciens;Curtobacterium flaccumfaciens;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;5,24;109;21,7;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;NA;NA;NA;Arthrobacter;NA;Arthrobacter;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;6,99;72;10,2;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;Micrococcales;NA;Microbacteriaceae;Cryocola;NA;Cryocola;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;5,24;52,1;10,1;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;Micrococcales;NA;Microbacteriaceae;Schumannella;luteola;Schumannella luteola;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;10,9;175;16,1;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;Micrococcales;NA;Microbacteriaceae;Frigoribacterium;NA;Frigoribacterium;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;5,1;75,8;15,4;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;Micrococcales;NA;Microbacteriaceae;Clavibacter;michiganensis;Clavibacter michiganensis;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;4,43;115;27;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;Arachnida;Acari;NA;Trombidiformes;Prostigmata;Tetranychidae;Paraplonobia;cousiniae;Paraplonobia cousiniae;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;3,95;66,9;17,2;Cultured;NA;No;JS
Mouginot_et_al_2014;NA;10.1016/j.soilbio.2014.05.011;NA;NA;NA;Micrococcales;NA;Microbacteriaceae;Curtobacterium;NA;Curtobacterium;Microbe;NA;Microbe NA;NA;NA;NA;NA;NA;NA;8,49;92,5;11,2;Cultured;NA;No;JS
